id_tx,id_cliente,fecha,ciudad,categoria,monto
3933,137,2025-02-08,Bogota,hogar,40.07
3934,123,2025-04-19,Bogota,ropa,13.51
3935,210,2025-10-14,Cali,ropa,156.27
3936,308,2025-11-09,Bogota,ropa,108.57
3937,241,2025-01-04,Bogota,electronica,43.16
3938,81,2025-12-05,Bucaramanga,electronica,164.57
3939,352,2025-11-13,Bogota,ropa,28.71
3940,74,2025-05-15,Medellin,libros,54.45
3941,202,2025-12-23,Bogota,ropa,22.05
3942,396,2025-05-01,Barranquilla,libros,63.98
3943,359,2025-07-12,Cali,deportes,28.23
3944,178,2025-07-17,Medellin,deportes,68.43
3945,237,2025-06-13,Bogota,ropa,76.96
3946,346,2025-08-20,Bucaramanga,electronica,648.59
3947,313,2025-02-10,Medellin,electronica,422.23
3948,360,2025-03-21,Cartagena,electronica,237.66
3949,168,2025-05-16,Bogota,mercado,110.79
3950,16,2025-09-17,Cali,hogar,14.77
3951,106,2025-04-03,Medellin,electronica,205.58
3952,33,2025-10-20,Medellin,electronica,110.87
3953,258,2025-11-18,Cali,libros,31.92
3954,260,2025-11-01,Bogota,hogar,147.04
3955,310,2025-07-25,Pereira,electronica,91.15
3956,327,2025-02-10,Cali,deportes,152.8
3957,386,2025-01-03,Cali,mercado,75.6
3958,22,2025-02-10,Bogota,mercado,34.17
3959,110,2025-11-08,Bogota,deportes,117.33
3960,109,2025-06-06,Bogota,electronica,394.78
3961,317,2025-01-27,Bogota,electronica,256.62
3962,256,2025-09-12,Medellin,mercado,45.02
3963,227,2025-03-16,Medellin,mercado,36.6
3964,74,2025-12-17,Barranquilla,deportes,189.54
3965,312,2025-12-21,Barranquilla,mercado,35.07
3966,165,2025-12-03,Medellin,hogar,28.88
3967,1,2025-10-11,Cali,electronica,952.52
3968,386,2025-05-01,Medellin,ropa,182.19
3969,168,2025-05-20,Barranquilla,hogar,15.98
3970,126,2025-11-14,Barranquilla,electronica,16.52
3971,177,2025-04-15,Barranquilla,mercado,105.54
3972,388,2025-12-15,Bogota,hogar,197.93
3973,34,2025-12-17,Medellin,ropa,129.86
3974,63,2025-10-16,Medellin,electronica,518.74
3975,330,2025-04-08,Cali,ropa,7.5
3976,325,2025-06-14,Bogota,hogar,72.19
3977,36,2025-03-05,Medellin,deportes,121.13
3978,42,2025-02-15,Bogota,electronica,640.02
3979,202,2025-05-13,Bogota,electronica,17.01
3980,35,2025-07-11,Bogota,electronica,445.14
3981,60,2025-08-22,Cali,hogar,199.18
3982,90,2025-07-04,Cali,mercado,69.4
3983,397,2025-01-20,Bogota,hogar,22.73
3984,371,2025-11-27,Bogota,electronica,80.58
3985,264,2025-10-10,Medellin,libros,35.31
3986,365,2025-08-05,Bogota,ropa,58.64
3987,39,2025-07-15,Medellin,hogar,91.9
3988,341,2025-09-23,Bucaramanga,ropa,9.36
3989,240,2025-07-10,Cartagena,electronica,23.45
3990,278,2025-06-24,Medellin,ropa,68.81
3991,254,2025-02-24,Bogota,electronica,412.39
3992,348,2025-07-25,Barranquilla,electronica,403.37
3993,10,2025-07-23,Medellin,ropa,28.77
3994,247,2025-11-18,Medellin,hogar,108.96
3995,63,2025-05-15,Cali,ropa,55.63
3996,36,2025-01-18,Barranquilla,electronica,270.87
3997,391,2025-03-19,Cartagena,mercado,96.04
3998,157,2025-11-27,Cali,electronica,38.76
3999,132,2025-01-08,Barranquilla,hogar,26.61
4000,273,2025-04-04,Bogota,libros,135.3
4001,396,2025-08-04,Cali,mercado,57.97
4002,204,2025-01-08,Medellin,electronica,107.97
4003,129,2025-07-28,Medellin,hogar,23.73
4004,185,2025-09-07,Medellin,electronica,322.33
4005,285,2025-11-20,Barranquilla,mercado,51.43
4006,280,2025-03-03,Bogota,libros,93.3
4007,83,2025-12-26,Cartagena,mercado,8.23
4008,279,2025-01-20,Medellin,electronica,297.97
4009,356,2025-12-19,Bogota,mercado,190.39
4010,125,2025-07-21,Bogota,ropa,72.86
4011,308,2025-03-18,Cali,mercado,51.12
4012,335,2025-10-02,Medellin,deportes,175.64
4013,231,2025-02-24,Barranquilla,juguetes,33.11
4014,36,2025-07-22,Pereira,hogar,50.03
4015,196,2025-04-27,Barranquilla,hogar,428.28
4016,206,2025-05-24,Medellin,electronica,8.97
4017,376,2025-02-06,Medellin,electronica,52.35
4018,237,2025-04-19,Barranquilla,electronica,916.93
4019,293,2025-08-03,Cali,electronica,12.85
4020,179,2025-03-14,Medellin,mercado,82.94
4021,116,2025-08-17,Medellin,electronica,117.91
4022,388,2025-11-17,Medellin,mercado,193.09
4023,359,2025-11-06,Barranquilla,mercado,31.37
4024,335,2025-07-05,Barranquilla,ropa,57.3
4025,246,2025-10-12,Bucaramanga,deportes,71.79
4026,50,2025-09-11,Bogota,ropa,38.87
4027,84,2025-06-09,Barranquilla,electronica,105.09
4028,155,2025-11-10,Pereira,mercado,45.89
4029,64,2025-10-27,Medellin,ropa,105.09
4030,153,2025-05-15,Bogota,deportes,66.44
4031,373,2025-05-07,Cali,ropa,113.5
4032,318,2025-06-22,Bogota,juguetes,24.48
4033,339,2025-07-17,Bogota,deportes,116.01
4034,23,2025-02-12,Bogota,mercado,102.68
4035,395,2025-04-05,Medellin,ropa,61.14
4036,62,2025-03-13,Medellin,juguetes,102.58
4037,348,2025-06-20,Cali,hogar,31.65
4038,115,2025-09-25,Medellin,hogar,67.4
4039,296,2025-05-03,Medellin,hogar,227.7
4040,362,2025-02-07,Medellin,electronica,210.25
4041,103,2025-02-11,Bogota,juguetes,134.24
4042,345,2025-08-01,Medellin,hogar,64.16
4043,279,2025-07-04,Bogota,electronica,467.87
4044,104,2025-04-19,Bogota,hogar,47.71
4045,28,2025-09-02,Barranquilla,hogar,6.58
4046,283,2025-09-10,Medellin,electronica,208.74
4047,17,2025-01-04,Medellin,mercado,9.82
4048,282,2025-10-13,Bogota,ropa,717.54
4049,108,2025-07-18,Medellin,juguetes,150.21
4050,40,2025-12-27,Cali,electronica,23.47
4051,17,2025-07-22,Bogota,libros,191.42
4052,305,2025-03-17,Bogota,juguetes,27.48
4053,196,2025-03-28,Cali,hogar,22.92
4054,261,2025-06-19,Bucaramanga,juguetes,41.47
4055,54,2025-01-14,Cali,deportes,26.0
4056,196,2025-06-25,Cartagena,deportes,47.09
4057,329,2025-11-17,Medellin,ropa,191.24
4058,392,2025-02-22,Bogota,ropa,64.39
4059,363,2025-04-10,Bogota,mercado,93.0
4060,126,2025-10-11,Bogota,hogar,167.17
4061,29,2025-09-20,Cali,deportes,97.44
4062,47,2025-03-25,Bogota,mercado,29.66
4063,343,2025-07-17,Bogota,electronica,654.28
4064,81,2025-02-15,Pereira,ropa,455.49
4065,187,2025-07-22,Bogota,ropa,131.83
4066,306,2025-10-15,Medellin,ropa,13.63
4067,378,2025-10-14,Medellin,ropa,13.38
4068,378,2025-01-11,Cartagena,ropa,61.87
4069,304,2025-04-24,Barranquilla,mercado,19.95
4070,285,2025-03-21,Bogota,deportes,77.53
4071,240,2025-10-26,Medellin,electronica,510.04
4072,267,2025-01-12,Cali,electronica,426.0
4073,148,2025-03-14,Bogota,mercado,68.13
4074,157,2025-02-23,Bogota,deportes,12.92
4075,248,2025-11-03,Bogota,libros,35.65
4076,138,2025-02-22,Cali,electronica,385.3
4077,217,2025-05-04,Cali,ropa,367.81
4078,30,2025-05-21,Bogota,electronica,721.07
4079,365,2025-01-27,Medellin,juguetes,68.97
4080,163,2025-03-08,Medellin,electronica,12.2
4081,222,2025-02-12,Bogota,mercado,9.31
4082,179,2025-11-04,Bogota,electronica,126.06
4083,235,2025-12-26,Bogota,hogar,37.26
4084,79,2025-08-23,Bogota,hogar,33.17
4085,258,2025-04-26,Bogota,mercado,109.23
4086,148,2025-06-18,Cali,electronica,118.29
4087,380,2025-02-18,Medellin,electronica,130.8
4088,315,2025-06-13,Medellin,electronica,34.9
4089,179,2025-06-15,Medellin,libros,9.64
4090,130,2025-07-08,Barranquilla,mercado,31.52
4091,379,2025-10-14,Bogota,juguetes,6.82
4092,229,2025-04-04,Cartagena,ropa,104.28
4093,312,2025-04-10,Bogota,juguetes,149.86
4094,167,2025-01-22,Bucaramanga,electronica,47.1
4095,6,2025-08-05,Medellin,libros,13.83
4096,393,2025-07-09,Bogota,ropa,38.86
4097,341,2025-03-25,Bogota,deportes,21.21
4098,241,2025-12-09,Bogota,mercado,35.18
4099,172,2025-11-02,Barranquilla,electronica,24.88
4100,276,2025-05-17,Medellin,libros,29.16
4101,380,2025-01-08,Cali,hogar,33.05
4102,9,2025-08-04,Bogota,libros,57.69
4103,294,2025-07-24,Bucaramanga,deportes,10.95
4104,114,2025-07-22,Medellin,mercado,26.3
4105,9,2025-07-01,Medellin,mercado,41.34
4106,299,2025-03-25,Cali,ropa,161.0
4107,96,2025-12-14,Bogota,deportes,109.18
4108,322,2025-06-24,Bogota,mercado,6.15
4109,198,2025-07-15,Medellin,hogar,37.1
4110,247,2025-11-06,Cali,juguetes,64.5
4111,342,2025-06-20,Pereira,mercado,26.28
4112,391,2025-07-06,Bogota,electronica,345.73
4113,300,2025-03-07,Bogota,electronica,276.16
4114,208,2025-06-04,Bogota,ropa,44.5
4115,173,2025-08-27,Medellin,ropa,133.52
4116,397,2025-09-07,Bogota,ropa,98.11
4117,152,2025-06-07,Medellin,deportes,24.61
4118,196,2025-06-16,Cali,electronica,36.46
4119,195,2025-09-10,Barranquilla,electronica,586.83
4120,138,2025-04-28,Bogota,electronica,877.58
4121,391,2025-02-02,Medellin,deportes,147.77
4122,9,2025-12-25,Bogota,hogar,100.17
4123,89,2025-02-17,Cali,mercado,57.55
4124,67,2025-08-16,Bogota,mercado,169.4
4125,270,2025-06-21,Bucaramanga,ropa,76.61
4126,371,2025-02-08,Medellin,juguetes,23.16
4127,226,2025-10-24,Cali,ropa,47.22
4128,300,2025-06-21,Cali,ropa,65.21
4129,19,2025-06-22,Cartagena,ropa,42.79
4130,392,2025-07-19,Bogota,electronica,13.89
4131,76,2025-05-27,Barranquilla,ropa,15.83
4132,235,2025-04-03,Bogota,deportes,70.61
4133,97,2025-07-01,Cartagena,electronica,47.03
4134,146,2025-09-05,Bogota,deportes,56.57
4135,286,2025-08-07,Bogota,hogar,69.33
4136,277,2025-11-20,Medellin,ropa,319.69
4137,153,2025-11-18,Bogota,mercado,7.4
4138,210,2025-08-01,Medellin,juguetes,158.58
4139,342,2025-01-21,Cartagena,electronica,1281.9
4140,203,2025-11-13,Cali,mercado,53.03
4141,332,2025-04-15,Medellin,hogar,10.74
4142,81,2025-06-10,Medellin,juguetes,60.3
4143,82,2025-03-25,Bogota,hogar,26.22
4144,4,2025-12-12,Bogota,mercado,39.98
4145,357,2025-03-12,Bogota,ropa,28.04
4146,257,2025-02-09,Cali,ropa,34.11
4147,227,2025-12-03,Medellin,mercado,175.49
4148,39,2025-06-15,Medellin,hogar,90.04
4149,322,2025-04-14,Medellin,electronica,164.67
4150,92,2025-12-02,Medellin,electronica,130.02
4151,324,2025-05-14,Barranquilla,hogar,164.97
4152,290,2025-12-11,Cali,electronica,353.6
4153,308,2025-08-08,Bogota,ropa,25.03
4154,89,2025-08-25,Medellin,electronica,144.72
4155,370,2025-03-18,Bucaramanga,hogar,24.04
4156,99,2025-12-15,Pereira,libros,17.6
4157,68,2025-08-23,Barranquilla,mercado,105.21
4158,149,2025-05-06,Pereira,ropa,27.11
4159,306,2025-11-23,Bogota,ropa,55.1
4160,122,2025-06-13,Bogota,libros,45.03
4161,120,2025-09-22,Bogota,juguetes,79.29
4162,138,2025-11-22,Bogota,mercado,66.58
4163,56,2025-10-22,Cali,hogar,62.39
4164,209,2025-05-16,Medellin,libros,18.28
4165,78,2025-08-09,Medellin,libros,24.82
4166,137,2025-04-28,Bogota,hogar,94.13
4167,134,2025-06-18,Bogota,hogar,63.61
4168,165,2025-01-05,Medellin,hogar,61.38
4169,231,2025-06-27,Cali,deportes,24.66
4170,125,2025-12-25,Bogota,hogar,16.3
4171,374,2025-01-18,Bogota,electronica,118.72
4172,332,2025-09-17,Cali,hogar,24.29
4173,3,2025-10-04,Bogota,ropa,58.13
4174,224,2025-08-12,Bogota,juguetes,151.52
4175,341,2025-04-14,Cali,electronica,468.31
4176,367,2025-07-21,Barranquilla,juguetes,64.89
4177,100,2025-10-10,Bogota,juguetes,80.35
4178,150,2025-10-11,Bogota,libros,27.12
4179,375,2025-04-28,Medellin,hogar,26.43
4180,43,2025-11-22,Cali,ropa,51.68
4181,168,2025-08-22,Medellin,ropa,7.95
4182,12,2025-02-03,Bucaramanga,juguetes,78.11
4183,114,2025-10-16,Cali,electronica,87.76
4184,87,2025-10-10,Bucaramanga,deportes,203.94
4185,210,2025-06-16,Bogota,electronica,37.94
4186,233,2025-12-18,Bogota,mercado,116.63
4187,314,2025-03-16,Barranquilla,electronica,293.41
4188,189,2025-03-09,Cali,ropa,89.41
4189,93,2025-04-07,Medellin,hogar,94.64
4190,360,2025-01-08,Bogota,juguetes,63.29
4191,388,2025-10-05,Bogota,deportes,12.38
4192,361,2025-02-27,Bogota,electronica,82.99
4193,384,2025-05-21,Barranquilla,mercado,37.7
4194,213,2025-07-28,Bogota,deportes,55.88
4195,230,2025-01-17,Bogota,ropa,54.38
4196,72,2025-02-10,Bogota,mercado,7.79
4197,138,2025-11-06,Cali,electronica,507.72
4198,387,2025-01-27,Medellin,ropa,16.17
4199,253,2025-11-28,Bogota,electronica,713.09
4200,362,2025-05-28,Barranquilla,hogar,422.88
4201,247,2025-11-27,Cali,electronica,404.51
4202,297,2025-01-03,Bogota,electronica,348.88
4203,185,2025-04-11,Bogota,hogar,100.25
4204,255,2025-08-20,Cali,libros,50.3
4205,368,2025-05-19,Cali,hogar,122.62
4206,45,2025-09-06,Bogota,hogar,125.07
4207,22,2025-05-24,Medellin,deportes,164.52
4208,289,2025-12-09,Cali,deportes,57.67
4209,146,2025-02-05,Bogota,ropa,58.87
4210,293,2025-03-18,Medellin,electronica,103.22
4211,75,2025-06-25,Bucaramanga,ropa,166.22
4212,99,2025-04-21,Cali,deportes,37.0
4213,43,2025-01-16,Bucaramanga,ropa,165.36
4214,80,2025-06-14,Cartagena,hogar,7.64
4215,390,2025-01-17,Bogota,mercado,33.74
4216,50,2025-07-09,Cali,deportes,93.03
4217,342,2025-11-10,Bogota,mercado,198.29
4218,341,2025-04-28,Bogota,ropa,96.39
4219,201,2025-10-18,Bogota,mercado,57.14
4220,310,2025-07-08,Medellin,hogar,135.55
4221,212,2025-06-02,Medellin,ropa,284.56
4222,104,2025-06-06,Medellin,ropa,5.5
4223,81,2025-05-07,Medellin,libros,46.77
4224,374,2025-08-08,Bogota,hogar,159.36
4225,61,2025-07-13,Cali,mercado,414.36
4226,163,2025-08-17,Pereira,hogar,74.27
4227,72,2025-01-18,Medellin,hogar,82.63
4228,213,2025-04-12,Bogota,mercado,14.33
4229,191,2025-01-12,Medellin,electronica,218.8
4230,107,2025-02-28,Bogota,deportes,6.05
4231,381,2025-01-18,Medellin,hogar,45.22
4232,214,2025-07-17,Medellin,electronica,67.24
4233,124,2025-10-12,Cali,juguetes,79.21
4234,203,2025-09-16,Bogota,deportes,147.38
4235,218,2025-12-14,Barranquilla,libros,67.19
4236,77,2025-10-03,Cali,ropa,31.38
4237,232,2025-10-15,Bogota,juguetes,33.23
4238,69,2025-02-08,Bogota,electronica,7.01
4239,300,2025-01-22,Medellin,mercado,93.8
4240,158,2025-03-19,Bogota,juguetes,21.59
4241,359,2025-08-02,Cartagena,mercado,53.05
4242,270,2025-08-09,Cali,ropa,66.53
4243,13,2025-04-13,Barranquilla,ropa,46.58
4244,178,2025-03-13,Bogota,electronica,34.74
4245,180,2025-06-27,Cali,electronica,45.04
4246,26,2025-08-24,Medellin,ropa,6.82
4247,124,2025-11-14,Cali,electronica,276.14
4248,360,2025-07-08,Pereira,hogar,93.54
4249,329,2025-12-11,Medellin,electronica,198.65
4250,328,2025-02-14,Medellin,electronica,356.67
4251,395,2025-10-06,Medellin,hogar,100.0
4252,223,2025-06-21,Medellin,electronica,237.3
4253,91,2025-06-13,Pereira,electronica,371.12
4254,320,2025-05-08,Bucaramanga,mercado,17.3
4255,355,2025-05-17,Bogota,deportes,126.82
4256,299,2025-03-02,Cali,mercado,83.33
4257,388,2025-09-21,Medellin,electronica,154.63
4258,131,2025-08-18,Medellin,mercado,25.8
4259,290,2025-05-09,Bucaramanga,mercado,140.11
4260,261,2025-04-04,Bogota,hogar,225.15
4261,342,2025-06-26,Medellin,deportes,157.3
4262,170,2025-01-03,Bogota,mercado,109.89
4263,122,2025-08-13,Bogota,ropa,39.09
4264,327,2025-08-09,Cali,ropa,13.53
4265,289,2025-04-10,Medellin,mercado,15.26
4266,132,2025-11-03,Medellin,deportes,22.32
4267,253,2025-02-18,Barranquilla,electronica,120.66
4268,165,2025-01-21,Bogota,deportes,28.95
4269,358,2025-10-10,Cali,mercado,112.42
4270,97,2025-07-13,Medellin,mercado,8.63
4271,8,2025-09-20,Barranquilla,hogar,78.75
4272,353,2025-06-12,Bogota,ropa,25.51
4273,334,2025-12-12,Bogota,ropa,30.82
4274,292,2025-06-26,Medellin,ropa,28.09
4275,259,2025-03-25,Bogota,hogar,72.95
4276,163,2025-08-08,Cartagena,mercado,6.98
4277,150,2025-07-11,Bogota,hogar,155.7
4278,147,2025-02-07,Bogota,ropa,59.54
4279,151,2025-03-23,Medellin,deportes,61.84
4280,279,2025-01-21,Cali,electronica,246.92
4281,179,2025-07-13,Medellin,electronica,276.24
4282,271,2025-01-08,Bucaramanga,electronica,156.64
4283,173,2025-01-17,Bogota,electronica,202.07
4284,347,2025-11-08,Bogota,ropa,8.16
4285,222,2025-03-09,Bogota,juguetes,19.3
4286,304,2025-06-01,Cali,electronica,333.59
4287,307,2025-03-27,Barranquilla,ropa,48.61
4288,139,2025-04-09,Medellin,electronica,277.55
4289,121,2025-02-23,Cali,hogar,228.08
4290,316,2025-10-10,Bogota,libros,9.82
4291,256,2025-04-21,Medellin,electronica,208.58
4292,47,2025-12-27,Bogota,mercado,105.38
4293,80,2025-10-03,Cartagena,electronica,358.13
4294,383,2025-06-04,Bogota,juguetes,18.12
4295,19,2025-01-10,Bogota,deportes,242.28
4296,36,2025-02-05,Bogota,deportes,25.3
4297,153,2025-06-11,Medellin,electronica,156.45
4298,149,2025-02-26,Medellin,hogar,129.22
4299,164,2025-03-19,Bogota,mercado,18.27
4300,268,2025-09-20,Medellin,deportes,70.2
4301,17,2025-09-23,Pereira,electronica,17.69
4302,107,2025-02-12,Medellin,electronica,59.71
4303,205,2025-04-23,Cali,mercado,41.07
4304,37,2025-07-09,Barranquilla,juguetes,26.54
4305,332,2025-06-17,Bogota,hogar,7.36
4306,336,2025-02-28,Cali,deportes,273.07
4307,113,2025-05-18,Cali,libros,7.42
4308,29,2025-11-07,Bogota,deportes,441.63
4309,151,2025-12-15,Medellin,hogar,55.72
4310,218,2025-03-25,Medellin,electronica,484.27
4311,187,2025-06-03,Medellin,mercado,20.83
4312,263,2025-11-25,Medellin,hogar,93.9
4313,198,2025-04-25,Bogota,electronica,226.43
4314,6,2025-11-12,Cartagena,electronica,160.17
4315,129,2025-06-08,Medellin,ropa,80.54
4316,393,2025-11-19,Bogota,electronica,79.02
4317,69,2025-08-26,Medellin,ropa,93.49
4318,100,2025-07-05,Bogota,hogar,165.92
4319,15,2025-05-23,Cartagena,deportes,180.68
4320,134,2025-07-06,Bogota,ropa,43.62
4321,123,2025-02-05,Bogota,hogar,253.88
4322,194,2025-09-03,Cali,ropa,45.68
4323,145,2025-05-14,Bogota,mercado,48.13
4324,227,2025-03-25,Medellin,mercado,19.2
4325,221,2025-08-12,Barranquilla,libros,38.65
4326,399,2025-11-09,Medellin,hogar,63.15
4327,26,2025-02-05,Cali,ropa,34.94
4328,363,2025-01-19,Cali,deportes,32.31
4329,89,2025-11-27,Cali,ropa,108.11
4330,364,2025-03-16,Barranquilla,hogar,58.78
4331,202,2025-12-02,Medellin,libros,14.49
4332,25,2025-02-27,Medellin,ropa,35.24
4333,105,2025-03-25,Medellin,hogar,305.08
4334,396,2025-11-03,Pereira,ropa,167.01
4335,360,2025-08-04,Bogota,mercado,124.11
4336,36,2025-11-05,Cali,ropa,16.6
4337,79,2025-10-07,Cali,deportes,29.15
4338,226,2025-08-07,Bogota,hogar,428.11
4339,347,2025-12-03,Bogota,ropa,77.95
4340,346,2025-10-10,Pereira,deportes,10.51
4341,269,2025-09-23,Cali,ropa,122.7
4342,313,2025-01-01,Bogota,mercado,45.15
4343,223,2025-11-09,Medellin,ropa,62.0
4344,260,2025-07-25,Cartagena,hogar,124.63
4345,392,2025-11-13,Bogota,ropa,115.24
4346,50,2025-12-07,Medellin,hogar,248.25
4347,23,2025-12-03,Bogota,deportes,10.56
4348,196,2025-02-27,Barranquilla,ropa,82.02
4349,248,2025-05-09,Medellin,ropa,46.48
4350,339,2025-06-19,Medellin,electronica,360.57
4351,398,2025-04-09,Bogota,electronica,646.46
4352,294,2025-11-07,Bogota,mercado,33.72
4353,60,2025-10-26,Medellin,electronica,454.98
4354,287,2025-11-06,Barranquilla,mercado,144.28
4355,184,2025-11-10,Medellin,electronica,541.77
4356,225,2025-05-24,Bucaramanga,hogar,41.79
4357,134,2025-11-05,Cali,hogar,268.18
4358,2,2025-03-19,Cartagena,electronica,496.09
4359,291,2025-02-18,Cali,mercado,90.13
4360,196,2025-07-11,Bogota,juguetes,10.29
4361,379,2025-03-25,Medellin,electronica,18.63
4362,134,2025-09-16,Bogota,mercado,13.46
4363,193,2025-02-17,Bogota,electronica,451.11
4364,154,2025-02-28,Bogota,libros,39.85
4365,340,2025-05-26,Barranquilla,electronica,266.79
4366,329,2025-11-19,Medellin,hogar,132.85
4367,275,2025-10-09,Medellin,ropa,35.63
4368,70,2025-10-19,Bogota,hogar,90.96
4369,7,2025-03-25,Cali,ropa,87.59
4370,391,2025-10-18,Bogota,deportes,113.09
4371,300,2025-08-07,Bogota,ropa,8.54
4372,22,2025-03-12,Bogota,electronica,818.45
4373,162,2025-12-16,Bogota,deportes,177.07
4374,323,2025-08-01,Barranquilla,ropa,12.91
4375,298,2025-12-28,Bogota,hogar,177.47
4376,85,2025-03-10,Bogota,libros,77.72
4377,2,2025-06-08,Medellin,deportes,38.66
4378,266,2025-11-11,Medellin,electronica,34.82
4379,343,2025-12-26,Bogota,mercado,62.08
4380,235,2025-04-24,Medellin,electronica,61.89
4381,335,2025-08-23,Bogota,ropa,61.2
4382,172,2025-04-01,Medellin,ropa,111.01
4383,16,2025-03-10,Bogota,mercado,9.01
4384,323,2025-01-22,Bogota,mercado,14.11
4385,7,2025-04-03,Bogota,electronica,68.15
4386,112,2025-08-10,Bucaramanga,mercado,134.19
4387,354,2025-12-14,Cali,ropa,54.99
4388,277,2025-07-10,Cali,mercado,11.52
4389,383,2025-07-23,Medellin,hogar,273.03
4390,73,2025-08-20,Bogota,electronica,42.4
4391,14,2025-04-01,Cartagena,electronica,16.48
4392,192,2025-11-21,Cartagena,electronica,28.05
4393,252,2025-03-20,Medellin,libros,68.82
4394,163,2025-01-21,Cali,libros,21.94
4395,181,2025-03-18,Bogota,mercado,47.75
4396,92,2025-02-10,Bogota,electronica,19.06
4397,17,2025-08-01,Bogota,hogar,90.85
4398,164,2025-03-23,Bogota,hogar,392.18
4399,21,2025-05-15,Medellin,ropa,9.2
4400,97,2025-03-16,Bogota,deportes,78.24
4401,17,2025-01-11,Cali,ropa,97.3
4402,69,2025-04-20,Cartagena,libros,12.6
4403,101,2025-02-24,Cali,mercado,641.44
4404,294,2025-09-06,Barranquilla,mercado,23.66
4405,329,2025-06-14,Cali,electronica,265.13
4406,41,2025-02-09,Cali,libros,28.5
4407,181,2025-11-10,Medellin,electronica,156.94
4408,276,2025-03-03,Cali,mercado,35.02
4409,386,2025-04-03,Cali,mercado,90.5
4410,385,2025-01-22,Bogota,electronica,130.88
4411,116,2025-07-06,Bucaramanga,electronica,123.62
4412,225,2025-05-10,Cartagena,ropa,37.44
4413,74,2025-11-06,Medellin,deportes,106.36
4414,69,2025-04-06,Bogota,electronica,295.49
4415,22,2025-06-13,Medellin,ropa,17.48
4416,97,2025-12-14,Medellin,electronica,556.04
4417,313,2025-03-22,Medellin,electronica,857.17
4418,352,2025-03-15,Medellin,hogar,116.49
4419,28,2025-01-27,Cali,electronica,133.79
4420,340,2025-10-28,Pereira,electronica,390.1
4421,236,2025-06-04,Medellin,ropa,117.19
4422,159,2025-09-01,Bogota,electronica,223.52
4423,314,2025-06-06,Bogota,electronica,486.15
4424,152,2025-04-11,Bogota,ropa,240.01
4425,349,2025-10-24,Cali,juguetes,60.66
4426,187,2025-01-11,Cali,ropa,274.34
4427,86,2025-07-06,Cartagena,electronica,52.59
4428,23,2025-05-18,Cartagena,electronica,577.01
4429,52,2025-02-08,Medellin,hogar,346.29
4430,203,2025-02-13,Medellin,deportes,36.03
4431,260,2025-01-07,Medellin,mercado,165.06
4432,198,2025-06-05,Pereira,deportes,27.79
4433,40,2025-12-08,Medellin,electronica,620.9
4434,48,2025-10-03,Cali,mercado,178.52
4435,335,2025-08-01,Medellin,electronica,577.51
4436,326,2025-11-01,Bucaramanga,deportes,114.98
4437,246,2025-09-23,Medellin,electronica,275.94
4438,257,2025-01-06,Medellin,hogar,100.13
4439,124,2025-04-05,Barranquilla,deportes,13.62
4440,277,2025-08-21,Bucaramanga,electronica,35.54
4441,296,2025-07-28,Cartagena,libros,7.31
4442,312,2025-04-03,Pereira,mercado,23.65
4443,329,2025-01-02,Bogota,electronica,394.51
4444,362,2025-02-22,Bogota,mercado,56.23
4445,189,2025-07-04,Cartagena,electronica,22.05
4446,228,2025-01-16,Cali,libros,142.95
4447,358,2025-09-24,Bogota,ropa,58.7
4448,184,2025-05-09,Medellin,hogar,34.19
4449,173,2025-01-01,Bucaramanga,deportes,123.3
4450,28,2025-09-14,Medellin,electronica,206.5
4451,306,2025-07-14,Medellin,electronica,301.86
4452,59,2025-11-10,Medellin,deportes,255.99
4453,225,2025-02-17,Barranquilla,juguetes,45.06
4454,400,2025-08-21,Cartagena,mercado,5.2
4455,99,2025-01-17,Barranquilla,electronica,126.0
4456,143,2025-12-17,Barranquilla,deportes,65.81
4457,318,2025-02-24,Medellin,electronica,360.62
4458,40,2025-06-07,Bogota,mercado,93.65
4459,395,2025-01-20,Medellin,mercado,31.88
4460,325,2025-10-17,Cali,ropa,33.24
4461,272,2025-10-02,Medellin,ropa,44.5
4462,261,2025-06-04,Bogota,electronica,29.71
4463,353,2025-07-17,Cali,mercado,77.86
4464,229,2025-09-16,Medellin,hogar,311.54
4465,390,2025-06-18,Medellin,ropa,169.95
4466,88,2025-02-11,Bogota,electronica,503.56
4467,56,2025-01-27,Medellin,mercado,5.81
4468,334,2025-10-19,Cali,ropa,6.37
4469,293,2025-03-08,Bogota,ropa,108.84
4470,174,2025-09-21,Bogota,hogar,41.06
4471,8,2025-03-14,Medellin,mercado,47.38
4472,204,2025-11-21,Bogota,libros,121.27
4473,315,2025-04-06,Cali,electronica,461.47
4474,310,2025-09-21,Bogota,mercado,122.02
4475,40,2025-01-08,Medellin,electronica,259.19
4476,275,2025-11-01,Medellin,electronica,26.33
4477,130,2025-02-23,Medellin,deportes,43.0
4478,158,2025-07-12,Medellin,electronica,42.52
4479,255,2025-06-20,Medellin,hogar,18.29
4480,212,2025-06-03,Medellin,deportes,25.95
4481,70,2025-11-25,Medellin,hogar,65.66
4482,68,2025-04-07,Bogota,mercado,55.76
4483,328,2025-09-04,Medellin,libros,42.1
4484,329,2025-07-22,Bogota,deportes,62.21
4485,360,2025-04-25,Bogota,deportes,238.09
4486,72,2025-01-19,Medellin,electronica,21.57
4487,172,2025-09-05,Bogota,electronica,123.5
